npi,NE,MW,S,W,female,male,opioid_prescb,opioid,non_opioid
1255303368,0,0,1,0,0,1,1,11,376
1457334401,0,0,1,0,0,1,1,37,1198
1972645307,0,0,0,0,1,0,0,0,263
1245232461,0,0,1,0,0,1,1,134,12
1790710226,0,0,1,0,1,0,0,0,13
1598757320,0,0,1,0,1,0,1,0,237
1871558072,0,0,1,0,0,1,1,57,59
1629210679,0,0,0,1,1,0,0,0,737
1447291539,0,0,0,0,0,1,0,0,266
1225035678,0,1,0,0,0,1,1,123,13
1013954742,0,0,1,0,0,1,1,57,384
1114990892,0,0,0,1,0,1,1,0,35
1467612572,0,0,1,0,0,1,1,0,54
1124081419,0,1,0,0,1,0,0,0,28
1407931512,0,0,0,1,1,0,0,0,15
1568487536,0,0,0,1,0,1,1,15,757
1861431363,0,0,1,0,0,1,1,0,82
1588691596,0,1,0,0,0,1,0,0,3603
1134206378,0,0,0,1,1,0,1,82,1912
1619913654,0,0,1,0,0,1,1,0,2074
1215236872,0,0,0,0,1,0,0,0,11
1548538416,0,1,0,0,0,1,0,0,102
1871754564,0,1,0,0,1,0,1,25,1324
1437174505,0,0,1,0,0,1,1,16,104
1376579185,0,0,1,0,0,1,1,22,2515
1528068822,0,0,1,0,0,1,1,222,64
1265460687,0,0,0,1,0,1,1,64,0
1760592539,0,1,0,0,0,1,1,0,68
1972604742,0,0,1,0,1,0,1,25,26
1013980531,0,1,0,0,0,1,1,2119,15586
1427075985,0,1,0,0,0,1,1,299,10976
1053428920,0,1,0,0,0,1,0,0,119
1114937687,0,1,0,0,1,0,1,36,0
1598952160,0,0,1,0,0,1,1,54,1380
1275634602,0,0,1,0,0,1,0,0,30
1033192497,0,0,0,0,0,1,1,232,350
1750330049,0,0,0,0,0,1,0,0,2780
1669612156,0,0,0,0,0,1,1,0,65
1548222599,0,0,1,0,0,1,1,29,423
1831293562,0,0,0,0,0,1,0,0,74
1720118417,0,0,0,0,0,1,0,0,47
1003801853,0,0,0,0,0,1,1,0,3546
1578545711,0,0,1,0,1,0,1,397,403
1679759625,0,0,1,0,0,1,1,122,48
1366401523,0,1,0,0,0,1,1,449,9352
1295842748,0,0,1,0,1,0,1,96,1447
1790951333,0,0,1,0,0,1,1,0,88
1891784757,0,0,1,0,0,1,1,966,409
1285949677,0,1,0,0,1,0,1,44,75
1497776280,0,0,1,0,0,1,1,274,5063
1720134562,0,0,1,0,0,1,1,11,5440
1487614749,0,0,1,0,1,0,1,18,546
1437141967,0,0,1,0,0,1,1,273,8512
1093708133,0,0,0,1,0,1,0,0,13
1699749424,0,1,0,0,0,1,1,0,836
1902148679,0,1,0,0,0,1,0,0,12
1053361535,0,1,0,0,0,1,0,0,47
1174516728,0,1,0,0,0,1,0,0,84
1619938677,0,0,0,1,1,0,1,63,6466
1568787463,0,1,0,0,1,0,1,49,979
1326127069,0,0,0,1,0,1,1,146,2960
1689940066,0,0,0,1,1,0,1,49,2249
1588697726,0,0,0,1,1,0,1,948,9685
1124092739,0,0,0,0,0,1,1,31,2957
1033101316,0,1,0,0,1,0,0,0,37
1285608091,0,0,1,0,1,0,0,0,179
1851301279,0,0,0,1,0,1,1,0,666
1568553493,0,0,0,1,1,0,0,0,224
1902014046,0,0,0,0,0,1,0,0,1743
1437238235,0,0,0,1,1,0,0,0,35
1023039260,0,0,0,1,1,0,0,0,397
1376654350,0,0,0,0,0,1,1,20,709
1831183144,0,0,1,0,1,0,1,29,946
1275752735,0,0,0,1,1,0,0,0,36
1962613174,0,0,0,0,1,0,1,184,3627
1437208220,0,0,0,1,0,1,0,0,35
1568473270,0,0,1,0,0,1,1,70,598
1043403439,0,0,1,0,0,1,0,0,31
1992949341,0,0,1,0,1,0,0,0,54
1104876754,0,0,1,0,0,1,1,179,8435
1841366036,0,0,0,1,0,1,0,0,3939
1477589042,0,0,1,0,1,0,0,0,15
1184636037,0,0,0,1,0,1,1,48,38
1962570713,0,1,0,0,0,1,1,553,3793
1043496854,0,0,0,0,1,0,0,0,123
1952647273,0,1,0,0,1,0,1,58,16
1801866462,0,1,0,0,1,0,1,153,1516
1437374659,0,1,0,0,0,1,0,0,15
1427075183,0,0,0,1,0,1,0,0,835
1245214055,0,0,0,1,0,1,0,0,201
1346333259,0,0,1,0,1,0,0,0,11
1033489273,0,0,0,0,1,0,1,11,88
1174613392,0,0,0,0,0,1,1,0,14
1538271473,0,0,0,0,0,1,1,70,0
1932361169,0,1,0,0,1,0,1,23,39
1609865393,0,0,1,0,0,1,0,0,6115
1396773131,0,0,0,0,1,0,1,0,757
1457375248,0,0,0,0,0,1,1,27,13
1134244486,0,0,1,0,0,1,0,0,43
1760524300,0,1,0,0,0,1,1,37,0
1356499180,0,0,0,0,1,0,1,0,160
1912018169,0,0,0,1,0,1,0,0,151
1649357807,0,0,0,0,1,0,1,59,1045
1750646717,0,0,1,0,1,0,0,0,49
1558351155,0,0,1,0,1,0,0,0,12
1972537371,0,0,0,0,0,1,1,71,3569
1669437802,0,0,1,0,1,0,0,0,72
1740504067,0,0,0,0,0,1,0,0,12
1720170061,0,0,0,0,1,0,0,0,59
1316269103,0,1,0,0,1,0,0,0,169
1053390401,0,1,0,0,0,1,0,0,118
1841411188,0,1,0,0,1,0,0,0,291
1366860553,0,0,0,1,0,1,0,0,11
1982600987,0,0,0,0,0,1,1,724,10117
1336349836,0,0,1,0,1,0,0,0,13
1760473185,0,0,1,0,0,1,0,0,16
1154356418,0,1,0,0,1,0,1,247,267
1437402799,0,0,0,1,1,0,1,0,60
1912191438,0,0,1,0,1,0,1,34,2790
1114024031,0,0,1,0,0,1,0,0,726
1114031259,0,0,0,1,0,1,0,0,73
1760465496,0,0,0,1,0,1,1,123,69
1861543332,0,0,1,0,0,1,1,347,8438
1831431238,0,0,0,1,0,1,0,0,13
1285714824,0,0,1,0,0,1,1,74,1543
1922140334,0,0,1,0,0,1,1,1954,2070
1457333619,0,0,0,0,0,1,1,96,11086
1053390823,0,0,1,0,0,1,1,39,43
1578565511,0,0,0,0,0,1,1,44,11
1790713147,0,0,0,0,1,0,0,0,373
1356376347,0,0,0,1,0,1,0,0,96
1407871817,0,0,0,1,1,0,1,541,6675
1770796195,0,1,0,0,0,1,0,0,34
1780638437,0,0,1,0,0,1,0,0,308
1467745950,0,0,0,1,1,0,1,36,294
1720159783,0,0,0,1,0,1,0,0,1657
1497733901,0,0,0,1,1,0,0,0,20
1578862058,0,1,0,0,0,1,1,0,420
1316969397,0,0,0,0,1,0,0,0,1331
1538373014,0,0,0,1,1,0,0,0,172
1669410650,0,1,0,0,1,0,1,69,657
1588746515,0,1,0,0,1,0,1,486,8221
1235117334,0,1,0,0,1,0,1,69,2696
1114363579,0,1,0,0,0,1,1,14,53
1780847459,0,0,0,0,1,0,1,110,2326
1942399944,0,0,1,0,0,1,0,0,11
1255344669,0,0,0,1,1,0,0,0,13
1730167230,0,0,1,0,1,0,1,37,189
1831304104,0,0,1,0,0,1,1,74,91
1811958069,0,1,0,0,1,0,0,0,11
1821351438,0,0,1,0,0,1,1,3893,2406
1760477400,0,0,0,1,0,1,0,0,11
1083650386,0,0,1,0,1,0,1,89,324
1497964266,0,0,1,0,0,1,1,149,172
1285694935,0,0,1,0,0,1,1,12,24
1295807881,0,0,1,0,0,1,0,0,24
1033279906,0,1,0,0,0,1,1,72,693
1720116809,0,0,0,1,0,1,1,18,612
1942200639,0,0,0,0,0,1,0,0,77
1336584929,0,0,1,0,1,0,1,12,135
1225254378,0,0,0,1,1,0,1,0,25
1003110016,0,0,1,0,0,1,0,0,178
1336578954,0,0,1,0,1,0,1,32,355
1821037664,0,0,0,0,0,1,0,0,1438
1427124841,0,0,0,1,0,1,1,0,23
1710042148,0,0,0,1,0,1,0,0,14
1750574927,0,1,0,0,1,0,0,0,44
1235247966,0,0,0,1,1,0,0,0,165
1093707812,0,0,0,0,1,0,1,19,3188
1366471211,0,0,1,0,1,0,1,2058,1090
1861564767,0,1,0,0,0,1,1,0,12
1912979246,0,0,0,0,1,0,1,41,527
1770756587,0,0,1,0,1,0,1,267,4717
1316107675,0,0,0,0,0,1,1,44,41
1619990348,0,0,0,0,1,0,1,33,480
1093035248,0,0,0,1,1,0,0,0,393
1215987524,0,0,1,0,0,1,1,12,2013
1942411004,0,0,0,0,0,1,0,0,16
1932337664,0,0,1,0,0,1,1,51,64
1164417713,0,0,1,0,0,1,1,189,2881
1881672376,0,0,1,0,0,1,0,0,1687
1154320901,0,0,1,0,0,1,1,138,951
1952557100,0,0,1,0,0,1,1,18,40
1649399320,0,0,0,0,0,1,0,0,128
1265524490,0,0,1,0,0,1,1,15,528
1639333834,0,0,0,0,0,1,1,16,17
1013185297,0,0,0,0,0,1,1,63,45
1063478311,0,0,0,0,0,1,0,0,610
1437197233,0,0,0,1,0,1,1,59,43
1710956024,0,1,0,0,0,1,1,62,5472
1750557930,0,1,0,0,0,1,1,78,81
1376501544,0,0,1,0,0,1,0,0,525
1508964149,0,0,1,0,0,1,0,0,49
1841497211,0,0,0,1,0,1,1,40,1078
1841230935,0,0,0,1,0,1,0,0,247
1396908752,0,0,1,0,0,1,1,21,19
1659470326,0,0,0,0,1,0,1,134,441
1952362048,0,1,0,0,1,0,0,0,1005
1114076106,0,1,0,0,0,1,1,26,163
1972691970,0,0,1,0,0,1,1,18,34
1922333202,0,0,0,0,0,1,1,60,61
1457443301,0,0,0,0,0,1,0,0,275
1831128305,0,0,0,0,0,1,0,0,5930
1679606891,0,0,0,0,0,1,0,0,12
1316151525,0,0,0,0,0,1,0,0,56
1164536231,0,1,0,0,0,1,0,0,16
1104092899,0,0,1,0,0,1,1,13,171
1518220862,0,0,1,0,0,1,1,58,958
1144259763,0,0,1,0,0,1,1,98,69
1053471771,0,0,0,0,0,1,1,24,155
1750696498,0,0,1,0,1,0,1,0,919
1871560599,0,0,1,0,0,1,1,25,324
1568558906,0,0,0,0,0,1,0,0,4535
1215271176,0,0,1,0,1,0,0,0,144
1770567182,0,1,0,0,0,1,1,41,137
1396861761,0,0,0,0,0,1,0,0,2058
1922076652,0,0,0,1,0,1,0,0,35
1609137637,0,0,1,0,1,0,1,52,163
1336169176,0,0,0,1,0,1,1,196,2404
1447230065,0,1,0,0,1,0,0,0,130
1275584690,0,0,1,0,0,1,0,0,16
1750682605,0,0,0,1,1,0,1,41,62
1972505493,0,0,0,0,0,1,0,0,196
1881631976,0,1,0,0,0,1,0,0,11
1346259173,0,0,1,0,1,0,1,92,37
1831290410,0,0,0,0,0,1,0,0,24
1952619223,0,0,1,0,0,1,0,0,32
1619988862,0,0,1,0,0,1,1,16,59
1770818858,0,0,0,1,1,0,0,0,276
1316916604,0,0,0,0,1,0,0,0,252
1295921591,0,0,1,0,1,0,1,474,2804
1740338201,0,0,1,0,0,1,0,0,52
1548269319,0,0,0,1,0,1,0,0,28
1275652331,0,0,0,0,0,1,0,0,48
1417248360,0,0,1,0,1,0,1,0,418
1740284405,0,0,0,1,1,0,1,348,5544
1740244797,0,0,0,0,0,1,0,0,14
1720367170,0,0,1,0,1,0,1,14,619
1225170541,0,0,0,1,1,0,1,13,192
1972604718,0,0,1,0,1,0,1,0,1045
1447366885,0,1,0,0,0,1,0,0,65
1669473716,0,0,1,0,0,1,1,334,5455
1255769667,0,0,0,1,0,1,1,54,734
1437128956,0,0,0,0,1,0,0,0,61
1194929273,0,0,0,1,0,1,0,0,535
1275669293,0,1,0,0,0,1,1,1741,5725
1932317401,0,0,0,1,1,0,0,0,74
1093927048,0,0,1,0,0,1,1,146,340
1972752285,0,0,0,0,1,0,1,97,273
1942259601,0,0,1,0,1,0,0,0,290
1952544199,0,1,0,0,1,0,1,158,793
1386755643,0,0,0,0,1,0,1,12,0
1134382062,0,1,0,0,1,0,1,0,415
1194124388,0,0,1,0,1,0,1,86,194
1033390885,0,0,0,0,0,1,0,0,2783
1154372225,0,0,1,0,1,0,1,13,253
1245644731,0,0,1,0,0,1,1,105,83
1942591151,0,0,1,0,0,1,1,32,5996
1043505001,0,0,1,0,1,0,1,20,0
1366709354,0,0,1,0,1,0,0,0,460
1245596592,0,0,1,0,1,0,1,18,0
1568606259,0,0,1,0,0,1,0,0,168
1134150048,0,1,0,0,0,1,0,0,796
1104897677,0,1,0,0,0,1,0,0,153
1235208299,0,0,0,1,1,0,1,238,4118
1912943747,0,0,1,0,0,1,1,123,2742
1437426335,0,0,1,0,1,0,0,0,23
1790923621,0,0,0,1,1,0,0,0,107
1053741033,0,0,1,0,1,0,1,0,13
1386739910,0,0,0,0,1,0,1,43,40
1326140252,0,0,1,0,1,0,1,14,410
1134181910,0,0,1,0,0,1,1,48,7750
1811044639,0,0,0,0,0,1,1,22,0
1710249057,0,1,0,0,0,1,1,230,6234
1518224633,0,0,0,0,0,1,0,0,13
1033520192,0,0,0,1,0,1,0,0,11
1326248535,0,0,1,0,1,0,0,0,28
1245421437,0,0,1,0,1,0,1,91,2139
1154323871,0,0,1,0,0,1,1,13,3949
1154316099,0,0,0,1,0,1,1,310,153
1043479462,0,0,1,0,0,1,1,98,142
1093159113,0,0,1,0,1,0,0,0,211
1609865435,0,1,0,0,1,0,1,442,6427
1700221611,0,0,0,1,1,0,1,12,115
1497975189,0,0,0,1,0,1,0,0,11
1740591494,0,1,0,0,1,0,1,0,165
1215923701,0,0,1,0,0,1,1,67,8895
1194872853,0,0,0,1,1,0,0,0,13
1871503151,0,1,0,0,0,1,1,0,1432
1558388363,0,0,0,0,1,0,1,189,2683
1124052774,0,0,0,0,0,1,0,0,141
1568496974,0,0,0,1,0,1,1,201,2381
1629061841,0,1,0,0,0,1,0,0,372
1457333254,0,0,1,0,1,0,0,0,925
1275646358,0,0,1,0,1,0,1,79,2735
1295953602,0,1,0,0,0,1,1,13,60
1356338701,0,0,1,0,0,1,0,0,369
1417952037,0,0,1,0,0,1,0,0,58
1710910179,0,0,0,0,0,1,0,0,1679
1598980849,0,0,1,0,0,1,1,25,35
1730426545,0,1,0,0,1,0,0,0,11
1063498582,0,1,0,0,0,1,1,91,2100
1366731648,0,0,0,0,0,1,0,0,260
1922068329,0,1,0,0,0,1,0,0,352
1811237001,0,0,1,0,0,1,1,997,5912
1710911177,0,0,1,0,0,1,1,131,135
1750656971,0,0,0,0,0,1,1,0,368
1053334201,0,0,0,0,0,1,1,52,6966
1235288630,0,0,0,1,0,1,1,414,4232
1417218660,0,0,0,0,1,0,1,49,73
1699032284,0,0,1,0,1,0,0,0,288
1861462004,0,0,0,0,0,1,1,0,28
1972882132,0,0,1,0,1,0,0,0,12
1184741860,0,1,0,0,1,0,1,49,117
1659354272,0,0,1,0,1,0,0,0,14
1467750950,0,0,0,1,0,1,1,14,56
1336241736,0,0,1,0,0,1,0,0,15
1730286147,0,0,1,0,0,1,0,0,20
1033174826,0,0,0,1,0,1,1,370,7889
1295725257,0,0,0,0,0,1,0,0,91
1043220940,0,0,0,1,0,1,0,0,1409
1215142583,0,0,0,1,0,1,1,14,0
1174505275,0,0,0,0,0,1,1,28,828
1508851106,0,1,0,0,0,1,0,0,11
1427057819,0,1,0,0,0,1,1,1108,17106
1396883336,0,0,0,0,0,1,0,0,22
1336214113,0,1,0,0,1,0,1,470,6932
1497032577,0,0,1,0,1,0,1,0,439
1235196148,0,0,1,0,0,1,1,23,223
1730197773,0,0,0,0,1,0,1,342,215
1093798225,0,0,1,0,0,1,1,546,10834
1508829177,0,1,0,0,0,1,1,152,230
1457342032,0,1,0,0,0,1,1,484,9124
1811974801,0,0,1,0,1,0,0,0,241
1750313151,0,0,0,1,0,1,1,13,1078
1538178413,0,0,0,0,0,1,1,441,7944
1093957920,0,0,1,0,1,0,0,0,11
1154471118,0,0,0,1,0,1,1,1295,776
1467536243,0,1,0,0,0,1,0,0,11
1780020057,0,1,0,0,1,0,1,23,33
1083839138,0,0,0,0,0,1,0,0,580
1003865601,0,0,0,0,0,1,1,22,690
1609808450,0,0,1,0,0,1,1,196,210
1104009745,0,0,1,0,1,0,1,16,1464
1538424684,0,0,0,1,0,1,0,0,12
1376581736,0,0,1,0,1,0,1,1210,530
1497738835,0,0,0,0,0,1,0,0,46
1528246642,0,0,1,0,0,1,0,0,428
1760707608,0,0,0,1,0,1,1,163,1511
1184889271,0,0,0,0,0,1,1,28,588
1497716559,0,0,0,1,0,1,1,0,120
1568494771,0,1,0,0,0,1,1,63,0
1003110172,0,0,0,1,0,1,1,12,420
1841298270,0,0,1,0,0,1,1,2160,7000
1730476466,0,0,1,0,0,1,1,0,30
1508945197,0,0,0,1,0,1,0,0,29
1558455352,0,1,0,0,0,1,0,0,12
1811906514,0,0,1,0,0,1,0,0,329
1437120250,0,0,0,0,0,1,1,0,44
1174892905,0,0,0,1,1,0,1,431,2205
1265483705,0,0,1,0,0,1,0,0,2962
1982871786,0,0,1,0,0,1,0,0,14
1487620902,0,0,0,1,0,1,1,467,3246
1497765044,0,1,0,0,1,0,0,0,24
1356412910,0,1,0,0,1,0,0,0,73
1649565086,0,0,0,1,1,0,1,0,370
1396799383,0,0,1,0,0,1,0,0,177
1891916383,0,1,0,0,0,1,1,184,5193
1497741573,0,0,1,0,0,1,1,341,524
1982048682,0,0,1,0,1,0,1,12,179
1174639249,0,1,0,0,0,1,1,822,10369
1376746479,0,0,0,1,0,1,0,0,43
1881787687,0,0,1,0,0,1,0,0,145
1538241393,0,1,0,0,1,0,0,0,50
1407883648,0,0,0,0,0,1,0,0,3988
1083706485,0,1,0,0,1,0,1,45,11
1477753069,0,1,0,0,1,0,1,16,0
1891960779,0,0,1,0,1,0,1,12,0
1447326756,0,1,0,0,0,1,1,0,31
1518052364,0,0,1,0,0,1,1,77,3761
1982633830,0,0,0,1,1,0,1,0,11
1942218185,0,0,0,1,1,0,1,59,1405
1083652416,0,1,0,0,1,0,1,247,6854
1710010244,0,0,0,0,0,1,0,0,50
1689682122,0,0,0,1,1,0,1,546,2259
1851376974,0,0,1,0,0,1,1,22,0
1801019971,0,0,0,0,1,0,0,0,544
1528093812,0,0,0,0,0,1,0,0,891
1962773218,0,0,1,0,1,0,1,20,56
1932213279,0,1,0,0,1,0,1,35,13
1154508638,0,0,0,0,0,1,0,0,28
1285848689,0,0,1,0,1,0,1,209,396
1104055177,0,0,0,0,1,0,0,0,27
1134123169,0,0,1,0,1,0,0,0,81
1518962240,0,1,0,0,0,1,0,0,691
1730441841,0,0,1,0,0,1,1,30,23
1669792032,0,0,0,0,0,1,0,0,142
1962525139,0,0,0,1,1,0,1,613,258
1033451422,0,1,0,0,1,0,0,0,18
1255325650,0,0,0,0,0,1,0,0,374
1316137383,0,0,0,0,0,1,0,0,99
1568716637,0,1,0,0,1,0,0,0,31
1346240876,0,0,1,0,0,1,1,73,0
1033108436,0,0,1,0,0,1,1,152,38
1679775639,0,0,0,1,0,1,1,32,1305
1225072614,0,0,1,0,0,1,1,252,6312
1740210251,0,0,1,0,0,1,1,84,0
1073940755,0,0,0,0,1,0,1,19,15
1386608032,0,0,1,0,0,1,1,25,522
1215376520,0,0,0,0,0,1,0,0,36
1306284039,0,1,0,0,1,0,0,0,256
1508803222,0,0,1,0,0,1,0,0,3908
1689753451,0,1,0,0,0,1,1,82,135
1316213812,0,0,1,0,1,0,0,0,13
1790815751,0,0,0,0,0,1,0,0,43
1427061662,0,1,0,0,0,1,1,75,270
1295741635,0,0,0,1,0,1,1,66,0
1508058009,0,0,1,0,0,1,1,31,12
1588824973,0,0,0,1,0,1,1,375,2382
1033341441,0,0,0,0,1,0,1,19,585
1285884338,0,0,0,1,1,0,0,0,30
1629332275,0,1,0,0,1,0,0,0,30
1790709343,0,1,0,0,1,0,1,86,2338
1306886304,0,0,0,1,0,1,1,194,1133
1023109394,0,0,0,0,0,1,1,26,0
1619013083,0,0,0,0,0,1,0,0,377
1528231537,0,0,0,1,0,1,1,93,2417
1164721080,0,0,1,0,1,0,0,0,938
1538166335,0,0,0,0,1,0,1,40,3216
1063739704,0,0,0,1,1,0,0,0,752
1063402774,0,0,0,0,0,1,0,0,52
1700913761,0,0,0,1,1,0,1,0,295
1205946068,0,0,0,1,0,1,1,663,112
1457352742,0,1,0,0,1,0,1,33,1762
1043331531,0,0,1,0,0,1,1,30,1654
1609103035,0,1,0,0,1,0,1,42,863
1356531685,0,0,0,1,0,1,0,0,41
1598871683,0,0,0,0,0,1,0,0,1193
1780679993,0,0,0,0,0,1,1,131,7474
1902986128,0,0,1,0,1,0,0,0,287
1689667941,0,0,1,0,1,0,0,0,404
1588635916,0,0,0,0,0,1,1,43,859
1558568584,0,0,0,0,1,0,1,61,3806
1700044583,0,0,0,1,1,0,1,460,5585
1619263829,0,0,0,0,0,1,0,0,86
1730435132,0,0,0,0,1,0,1,0,300
1245542323,0,1,0,0,1,0,0,0,12
1609868231,0,0,0,0,0,1,1,0,946
1750716718,0,0,1,0,1,0,0,0,318
1750402541,0,1,0,0,0,1,0,0,415
1891098323,0,1,0,0,1,0,1,12,0
1851734404,0,1,0,0,1,0,0,0,14
1306856570,0,0,1,0,1,0,1,120,1723
1932326311,0,0,0,1,1,0,0,0,285
1992011266,0,0,0,1,1,0,0,0,117
1821038043,0,1,0,0,0,1,1,613,21838
1598815144,0,1,0,0,0,1,1,260,8695
1255414991,0,0,0,1,1,0,0,0,203
1720192925,0,0,1,0,0,1,1,383,11232
1407002926,0,0,1,0,0,1,0,0,30
1760417372,0,0,0,0,0,1,0,0,74
1831478890,0,0,1,0,1,0,1,0,56
1639181530,0,0,0,1,0,1,0,0,677
1760419634,0,0,0,1,0,1,0,0,37
1871854943,0,0,1,0,1,0,1,29,374
1548360621,0,0,0,0,0,1,1,16,0
1164765277,0,1,0,0,0,1,1,72,57
1780618074,0,1,0,0,0,1,1,15,0
1033272745,0,0,1,0,1,0,0,0,12
1205110756,0,0,1,0,1,0,1,49,509
1760673115,0,0,0,1,0,1,1,24,0
1871755009,0,0,0,0,0,1,1,0,195
1083875629,0,0,1,0,1,0,1,268,5869
1114171816,0,0,1,0,0,1,1,0,61
1437383932,0,0,0,1,0,1,1,112,154
1235298373,0,0,0,0,1,0,0,0,349
1952497778,0,0,0,0,1,0,0,0,516
1891761268,0,1,0,0,0,1,1,28,555
1336107085,0,0,0,0,1,0,0,0,16
1972587335,0,1,0,0,1,0,0,0,272
1346586765,0,1,0,0,0,1,0,0,11
1306865613,0,0,0,0,0,1,0,0,663
1043500614,0,0,0,0,0,1,0,0,59
1154322998,0,0,0,1,0,1,1,208,8574
1982789681,0,0,0,0,0,1,0,0,58
1982796306,0,0,1,0,0,1,1,208,9935
1972566784,0,0,1,0,0,1,0,0,19
1841437977,0,0,1,0,0,1,0,0,23
1225079288,0,0,1,0,0,1,1,0,142
1649435561,0,0,0,0,0,1,0,0,35
1013069251,0,0,0,1,0,1,0,0,24
1356327647,0,1,0,0,1,0,1,29,2913
1700927902,0,0,0,1,1,0,1,16,0
1457439184,0,0,0,1,0,1,0,0,316
1568443307,0,0,0,1,0,1,1,131,3375
1285060251,0,0,1,0,1,0,1,0,24
1063456523,0,0,0,0,0,1,1,101,112
1508827494,0,0,1,0,0,1,1,13,13
1053646588,0,0,1,0,0,1,1,61,569
1447282413,0,1,0,0,0,1,1,28,367
1245426394,0,1,0,0,1,0,1,0,32
1649281023,0,1,0,0,1,0,1,62,2948
1548339476,0,0,0,0,0,1,1,393,278
1972613925,0,0,1,0,1,0,1,325,5426
1477585248,0,0,0,1,0,1,0,0,16
1851583173,0,0,0,1,0,1,1,69,51
1528021086,0,0,1,0,0,1,1,2450,985
1760496327,0,0,0,0,0,1,1,42,17
1205959327,0,0,0,1,0,1,0,0,36
1285781179,0,0,1,0,0,1,0,0,1260
1356776272,0,1,0,0,1,0,1,0,128
1003804519,0,1,0,0,1,0,1,86,2742
1972878155,0,0,0,1,1,0,0,0,14
1083702591,0,0,1,0,0,1,1,0,30
1477596419,0,0,1,0,0,1,1,88,170
1194728733,0,1,0,0,0,1,1,439,6081
1902817711,0,0,0,1,1,0,0,0,103
1093744583,0,0,0,0,0,1,0,0,2422
1033102777,0,0,0,0,0,1,1,13,0
1861717779,0,0,0,0,1,0,1,12,34
1285637579,0,0,0,1,0,1,1,25,26
1457426835,0,0,0,0,0,1,0,0,65
1073572780,0,0,1,0,0,1,1,136,746
1306908512,0,1,0,0,1,0,0,0,85
1740273085,0,0,1,0,1,0,1,34,2142
1083786362,0,0,0,0,1,0,1,104,5452
1265532931,0,1,0,0,0,1,1,40,1472
1902901655,0,0,0,0,1,0,1,30,12
1902809346,0,0,1,0,0,1,1,16,286
1053642728,0,0,1,0,1,0,0,0,3481
1902889835,0,0,0,0,1,0,0,0,95
1174748172,0,0,1,0,0,1,0,0,21
1710094768,0,1,0,0,1,0,0,0,25
1285761312,0,1,0,0,1,0,0,0,247
1861592685,0,0,1,0,0,1,1,26,24
1790851814,0,0,0,0,1,0,0,0,12
1205997913,0,0,0,1,1,0,0,0,217
1548353675,0,0,0,0,0,1,1,15,1697
1699937946,0,1,0,0,0,1,0,0,13
1083844716,0,0,1,0,0,1,1,11,15
1972588259,0,1,0,0,0,1,1,390,10306
1225030539,0,0,1,0,1,0,0,0,34
1336175884,0,0,1,0,0,1,0,0,1111
1457356081,0,1,0,0,0,1,0,0,1303
1669443214,0,0,0,0,0,1,1,43,1944
1174776611,0,0,1,0,0,1,1,99,157
1447593009,0,0,0,0,0,1,1,0,39
1568717650,0,0,1,0,1,0,0,0,17
1699953513,0,0,0,1,0,1,1,61,3330
1710927785,0,0,1,0,0,1,1,0,57
1487732152,0,0,0,1,1,0,0,0,58
1114984648,0,0,0,1,1,0,1,81,1620
1497035810,0,0,0,1,1,0,1,25,99
1821301144,0,0,0,0,0,1,0,0,28
1295863967,0,1,0,0,0,1,1,62,214
1295786259,0,0,1,0,1,0,1,191,3803
1609033232,0,0,0,0,0,1,1,13,0
1619904612,0,0,0,0,0,1,0,0,2082
1154396539,0,0,0,0,1,0,0,0,1323
1669419644,0,0,0,1,0,1,1,372,4562
1922016377,0,0,0,1,1,0,1,30,561
1174639751,0,0,0,0,1,0,1,16,245
1417123324,0,0,1,0,0,1,1,27,11
1487616827,0,1,0,0,1,0,1,212,3433
1518034735,0,0,0,1,0,1,1,359,3979
1336165414,0,0,0,0,0,1,1,44,209
1245203876,0,0,0,0,1,0,0,0,1938
1629112024,0,0,0,1,1,0,1,103,1527
1659375921,0,1,0,0,0,1,1,776,12603
1760485072,0,1,0,0,0,1,1,18,0
1730404773,0,0,0,1,0,1,1,76,174
1356320758,0,0,0,0,0,1,0,0,142
1043658412,0,1,0,0,0,1,0,0,365
1104808641,0,0,1,0,0,1,1,27,542
1679575179,0,0,1,0,0,1,1,23,3533
1164643011,0,0,1,0,0,1,1,19,27
1750314019,0,0,0,1,0,1,1,118,2436
1235284654,0,0,0,1,1,0,0,0,138
1902802762,0,0,0,1,0,1,1,241,75
1992981484,0,0,0,1,1,0,1,432,4596
1063475655,0,0,1,0,1,0,0,0,401
1962698704,0,1,0,0,0,1,1,179,447
1972836633,0,1,0,0,0,1,0,0,14
1669682589,0,0,0,1,1,0,0,0,107
1538493739,0,0,1,0,0,1,0,0,264
1366407918,0,0,1,0,0,1,1,484,2519
1558691246,0,0,0,0,1,0,0,0,12
1790856466,0,0,0,0,0,1,0,0,85
1487956264,0,1,0,0,1,0,1,85,3169
1144227018,0,0,0,0,1,0,1,0,1523
1780612465,0,1,0,0,0,1,1,168,5347
1891980165,0,0,0,1,0,1,1,12,1686
1609008069,0,0,1,0,0,1,1,179,4024
1376510099,0,1,0,0,0,1,1,960,9935
1538493986,0,0,1,0,1,0,1,17,60
1548348238,0,0,0,1,0,1,1,61,0
1134181134,0,1,0,0,1,0,0,0,653
1497864425,0,0,1,0,0,1,0,0,1256
1023380599,0,0,1,0,1,0,1,46,590
